CMDLINE /usr/bin/python3 scripts/Lasso-SVM-TARA.py
MEM 293.375000 1652295670.5549
MEM 293.375000 1652295670.6554
MEM 293.375000 1652295670.7560
MEM 293.375000 1652295670.8564
MEM 293.375000 1652295670.9568
MEM 293.375000 1652295671.0573
MEM 293.375000 1652295671.1577
MEM 293.375000 1652295671.2581
MEM 293.375000 1652295671.3586
MEM 293.375000 1652295671.4590
MEM 293.375000 1652295671.5593
MEM 293.375000 1652295671.6598
MEM 293.375000 1652295671.7602
MEM 293.375000 1652295671.8606
MEM 293.375000 1652295671.9610
MEM 293.375000 1652295672.0615
MEM 293.375000 1652295672.1618
MEM 293.375000 1652295672.2623
MEM 293.375000 1652295672.3627
MEM 293.375000 1652295672.4631
MEM 293.375000 1652295672.5635
MEM 293.375000 1652295672.6639
MEM 293.375000 1652295672.7644
MEM 293.375000 1652295672.8649
MEM 293.375000 1652295672.9654
MEM 293.375000 1652295673.0658
MEM 293.375000 1652295673.1662
MEM 293.375000 1652295673.2667
MEM 293.375000 1652295673.3672
MEM 293.375000 1652295673.4676
MEM 293.375000 1652295673.5679
MEM 293.375000 1652295673.6683
MEM 293.375000 1652295673.7688
MEM 293.375000 1652295673.8693
MEM 293.375000 1652295673.9697
MEM 293.375000 1652295674.0700
MEM 293.375000 1652295674.1706
MEM 293.375000 1652295674.2710
MEM 293.375000 1652295674.3715
MEM 293.375000 1652295674.4719
MEM 293.375000 1652295674.5723
MEM 293.375000 1652295674.6729
MEM 293.375000 1652295674.7734
MEM 293.375000 1652295674.8738
MEM 293.375000 1652295674.9742
MEM 293.375000 1652295675.0746
MEM 293.375000 1652295675.1751
MEM 293.375000 1652295675.2756
MEM 293.375000 1652295675.3760
MEM 293.375000 1652295675.4764
MEM 293.375000 1652295675.5769
MEM 293.375000 1652295675.6773
MEM 293.375000 1652295675.7777
MEM 293.375000 1652295675.8781
MEM 293.375000 1652295675.9785
MEM 293.375000 1652295676.0791
MEM 293.375000 1652295676.1796
MEM 293.375000 1652295676.2799
MEM 293.375000 1652295676.3803
MEM 293.375000 1652295676.4808
MEM 293.375000 1652295676.5812
MEM 293.375000 1652295676.6817
MEM 293.375000 1652295676.7821
MEM 293.375000 1652295676.8824
MEM 293.375000 1652295676.9829
MEM 293.375000 1652295677.0834
MEM 293.375000 1652295677.1838
MEM 293.375000 1652295677.2842
MEM 293.375000 1652295677.3846
MEM 293.375000 1652295677.4851
MEM 293.375000 1652295677.5854
MEM 293.375000 1652295677.6859
MEM 293.375000 1652295677.7863
MEM 293.375000 1652295677.8869
MEM 293.375000 1652295677.9874
MEM 293.375000 1652295678.0878
MEM 293.375000 1652295678.1883
MEM 293.375000 1652295678.2887
MEM 293.375000 1652295678.3891
MEM 293.375000 1652295678.4896
MEM 293.375000 1652295678.5901
MEM 293.375000 1652295678.6905
MEM 293.375000 1652295678.7910
MEM 293.375000 1652295678.8914
MEM 293.375000 1652295678.9918
MEM 293.375000 1652295679.0922
MEM 293.375000 1652295679.1927
MEM 293.375000 1652295679.2930
MEM 293.375000 1652295679.3936
MEM 293.375000 1652295679.4939
MEM 293.375000 1652295679.5945
MEM 293.375000 1652295679.6949
MEM 293.375000 1652295679.7953
MEM 293.375000 1652295679.8958
MEM 293.375000 1652295679.9961
MEM 293.375000 1652295680.0966
MEM 293.375000 1652295680.1971
MEM 293.375000 1652295680.2976
MEM 293.375000 1652295680.3980
MEM 293.375000 1652295680.4986
MEM 293.375000 1652295680.5990
MEM 293.375000 1652295680.6994
MEM 293.375000 1652295680.7998
MEM 293.375000 1652295680.9002
MEM 293.375000 1652295681.0005
MEM 293.375000 1652295681.1009
MEM 293.375000 1652295681.2013
MEM 293.375000 1652295681.3017
MEM 293.375000 1652295681.4022
MEM 293.375000 1652295681.5026
MEM 293.375000 1652295681.6030
MEM 293.375000 1652295681.7034
MEM 293.375000 1652295681.8038
MEM 293.375000 1652295681.9042
MEM 293.375000 1652295682.0046
MEM 293.375000 1652295682.1051
MEM 293.375000 1652295682.2056
MEM 293.375000 1652295682.3060
MEM 293.375000 1652295682.4065
MEM 293.375000 1652295682.5073
MEM 293.375000 1652295682.6079
MEM 293.375000 1652295682.7083
MEM 293.375000 1652295682.8088
MEM 293.375000 1652295682.9092
MEM 293.375000 1652295683.0097
MEM 293.375000 1652295683.1102
MEM 293.375000 1652295683.2106
MEM 293.375000 1652295683.3112
MEM 293.375000 1652295683.4116
MEM 293.375000 1652295683.5120
MEM 293.375000 1652295683.6125
MEM 293.375000 1652295683.7129
MEM 293.375000 1652295683.8134
MEM 293.375000 1652295683.9140
MEM 293.375000 1652295684.0145
MEM 293.375000 1652295684.1149
MEM 293.375000 1652295684.2153
MEM 293.375000 1652295684.3157
MEM 293.375000 1652295684.4162
MEM 293.375000 1652295684.5167
MEM 293.375000 1652295684.6171
MEM 293.375000 1652295684.7175
MEM 293.375000 1652295684.8180
MEM 293.375000 1652295684.9184
MEM 293.375000 1652295685.0188
MEM 293.375000 1652295685.1192
MEM 293.375000 1652295685.2196
MEM 293.375000 1652295685.3200
MEM 293.375000 1652295685.4204
MEM 293.375000 1652295685.5209
MEM 293.375000 1652295685.6213
MEM 293.375000 1652295685.7217
MEM 293.375000 1652295685.8222
MEM 293.375000 1652295685.9226
MEM 293.375000 1652295686.0230
MEM 293.375000 1652295686.1235
MEM 293.375000 1652295686.2240
MEM 293.375000 1652295686.3244
MEM 293.375000 1652295686.4248
MEM 293.375000 1652295686.5252
MEM 293.375000 1652295686.6256
MEM 293.375000 1652295686.7260
MEM 293.375000 1652295686.8265
MEM 293.375000 1652295686.9270
MEM 293.375000 1652295687.0274
MEM 293.375000 1652295687.1278
MEM 293.375000 1652295687.2282
MEM 293.375000 1652295687.3287
MEM 293.375000 1652295687.4292
MEM 293.375000 1652295687.5298
MEM 293.375000 1652295687.6302
MEM 293.375000 1652295687.7307
MEM 293.375000 1652295687.8311
MEM 293.375000 1652295687.9315
MEM 293.375000 1652295688.0319
MEM 293.375000 1652295688.1323
MEM 293.375000 1652295688.2328
MEM 293.375000 1652295688.3333
MEM 293.375000 1652295688.4338
MEM 293.375000 1652295688.5341
MEM 293.375000 1652295688.6346
MEM 293.375000 1652295688.7350
MEM 293.375000 1652295688.8354
MEM 293.375000 1652295688.9359
MEM 293.375000 1652295689.0365
MEM 293.375000 1652295689.1369
MEM 293.375000 1652295689.2374
MEM 293.375000 1652295689.3378
MEM 293.375000 1652295689.4382
MEM 293.375000 1652295689.5386
MEM 293.375000 1652295689.6391
MEM 293.375000 1652295689.7395
MEM 293.375000 1652295689.8401
MEM 293.375000 1652295689.9405
MEM 293.375000 1652295690.0410
MEM 293.375000 1652295690.1414
MEM 293.375000 1652295690.2419
MEM 293.375000 1652295690.3423
MEM 293.375000 1652295690.4426
MEM 293.375000 1652295690.5431
MEM 293.375000 1652295690.6435
MEM 293.375000 1652295690.7440
MEM 293.375000 1652295690.8444
MEM 293.375000 1652295690.9448
MEM 293.375000 1652295691.0452
MEM 293.375000 1652295691.1457
MEM 293.375000 1652295691.2460
MEM 293.375000 1652295691.3464
MEM 293.375000 1652295691.4470
MEM 293.375000 1652295691.5475
MEM 293.375000 1652295691.6479
MEM 293.375000 1652295691.7484
MEM 293.375000 1652295691.8487
MEM 293.375000 1652295691.9491
MEM 293.375000 1652295692.0495
MEM 293.375000 1652295692.1499
MEM 293.375000 1652295692.2504
MEM 293.375000 1652295692.3508
MEM 293.375000 1652295692.4512
MEM 293.375000 1652295692.5516
MEM 293.375000 1652295692.6520
MEM 293.375000 1652295692.7525
MEM 293.375000 1652295692.8530
MEM 293.375000 1652295692.9535
MEM 293.375000 1652295693.0540
MEM 293.375000 1652295693.1545
MEM 293.375000 1652295693.2550
MEM 293.375000 1652295693.3554
MEM 293.375000 1652295693.4559
MEM 293.375000 1652295693.5564
MEM 293.375000 1652295693.6568
MEM 293.375000 1652295693.7571
MEM 293.375000 1652295693.8576
MEM 293.375000 1652295693.9581
MEM 293.375000 1652295694.0585
MEM 293.375000 1652295694.1588
MEM 293.375000 1652295694.2592
MEM 293.375000 1652295694.3596
MEM 293.375000 1652295694.4601
MEM 293.375000 1652295694.5605
MEM 293.375000 1652295694.6609
MEM 293.375000 1652295694.7614
MEM 293.375000 1652295694.8618
MEM 293.375000 1652295694.9624
MEM 293.375000 1652295695.0629
MEM 293.375000 1652295695.1633
MEM 293.375000 1652295695.2637
MEM 293.375000 1652295695.3641
MEM 293.375000 1652295695.4645
MEM 293.375000 1652295695.5650
MEM 293.375000 1652295695.6654
MEM 293.375000 1652295695.7659
MEM 293.375000 1652295695.8664
MEM 293.375000 1652295695.9669
MEM 293.375000 1652295696.0674
MEM 293.375000 1652295696.1679
MEM 293.375000 1652295696.2684
MEM 293.375000 1652295696.3688
MEM 293.375000 1652295696.4692
MEM 293.375000 1652295696.5697
MEM 293.375000 1652295696.6701
MEM 293.375000 1652295696.7705
MEM 293.375000 1652295696.8710
MEM 293.375000 1652295696.9715
MEM 293.375000 1652295697.0719
MEM 293.375000 1652295697.1723
MEM 293.375000 1652295697.2728
MEM 293.375000 1652295697.3731
MEM 293.375000 1652295697.4735
MEM 293.375000 1652295697.5739
MEM 293.375000 1652295697.6744
MEM 293.375000 1652295697.7750
MEM 293.375000 1652295697.8754
MEM 293.375000 1652295697.9760
MEM 293.375000 1652295698.0764
MEM 293.375000 1652295698.1768
MEM 293.375000 1652295698.2772
MEM 293.375000 1652295698.3776
MEM 293.375000 1652295698.4780
MEM 293.375000 1652295698.5785
MEM 293.375000 1652295698.6790
MEM 293.375000 1652295698.7794
MEM 293.375000 1652295698.8798
MEM 293.375000 1652295698.9803
MEM 293.375000 1652295699.0807
MEM 293.375000 1652295699.1811
MEM 293.375000 1652295699.2816
MEM 293.375000 1652295699.3819
MEM 293.375000 1652295699.4824
MEM 293.375000 1652295699.5828
MEM 293.375000 1652295699.6832
MEM 293.375000 1652295699.7836
MEM 293.375000 1652295699.8840
MEM 293.375000 1652295699.9845
MEM 293.375000 1652295700.0850
MEM 293.375000 1652295700.1854
MEM 293.375000 1652295700.2858
MEM 293.375000 1652295700.3862
MEM 293.375000 1652295700.4865
MEM 293.375000 1652295700.5869
MEM 293.375000 1652295700.6873
MEM 293.375000 1652295700.7876
MEM 293.375000 1652295700.8880
MEM 293.375000 1652295700.9884
MEM 293.375000 1652295701.0888
MEM 293.375000 1652295701.1892
MEM 293.375000 1652295701.2897
MEM 293.375000 1652295701.3900
MEM 293.375000 1652295701.4905
MEM 293.375000 1652295701.5911
MEM 293.375000 1652295701.6915
MEM 293.375000 1652295701.7920
MEM 293.375000 1652295701.8924
MEM 293.375000 1652295701.9928
MEM 293.375000 1652295702.0933
MEM 293.375000 1652295702.1938
MEM 293.375000 1652295702.2944
MEM 293.375000 1652295702.3949
MEM 293.375000 1652295702.4954
MEM 293.375000 1652295702.5959
MEM 293.375000 1652295702.6963
MEM 293.375000 1652295702.7967
MEM 293.375000 1652295702.8972
MEM 293.375000 1652295702.9975
MEM 293.375000 1652295703.0980
MEM 293.375000 1652295703.1985
MEM 293.375000 1652295703.2990
MEM 293.375000 1652295703.3995
MEM 293.375000 1652295703.4999
MEM 293.375000 1652295703.6003
MEM 293.375000 1652295703.7007
MEM 293.375000 1652295703.8012
MEM 293.375000 1652295703.9017
MEM 293.375000 1652295704.0022
MEM 293.375000 1652295704.1026
MEM 293.375000 1652295704.2031
MEM 293.375000 1652295704.3035
MEM 293.375000 1652295704.4039
MEM 293.375000 1652295704.5044
MEM 293.375000 1652295704.6048
MEM 293.375000 1652295704.7052
MEM 293.375000 1652295704.8055
MEM 293.375000 1652295704.9060
MEM 293.375000 1652295705.0064
MEM 293.375000 1652295705.1068
MEM 293.375000 1652295705.2073
MEM 293.375000 1652295705.3078
MEM 293.375000 1652295705.4083
MEM 293.375000 1652295705.5088
MEM 293.375000 1652295705.6093
MEM 293.375000 1652295705.7097
MEM 293.375000 1652295705.8102
MEM 293.375000 1652295705.9106
MEM 293.375000 1652295706.0110
MEM 293.375000 1652295706.1114
MEM 293.375000 1652295706.2118
MEM 293.375000 1652295706.3122
MEM 293.375000 1652295706.4127
MEM 293.375000 1652295706.5131
MEM 293.375000 1652295706.6135
MEM 293.375000 1652295706.7139
MEM 293.375000 1652295706.8143
MEM 293.375000 1652295706.9147
MEM 293.375000 1652295707.0151
MEM 293.375000 1652295707.1154
MEM 293.375000 1652295707.2158
MEM 293.375000 1652295707.3162
MEM 293.375000 1652295707.4166
MEM 293.375000 1652295707.5171
MEM 293.375000 1652295707.6176
MEM 293.375000 1652295707.7181
MEM 293.375000 1652295707.8185
MEM 293.375000 1652295707.9189
MEM 293.375000 1652295708.0194
MEM 293.375000 1652295708.1199
MEM 293.375000 1652295708.2204
MEM 293.375000 1652295708.3208
MEM 293.375000 1652295708.4212
MEM 293.375000 1652295708.5215
MEM 293.375000 1652295708.6219
MEM 293.375000 1652295708.7223
MEM 293.375000 1652295708.8227
MEM 293.375000 1652295708.9231
MEM 293.375000 1652295709.0236
MEM 293.375000 1652295709.1240
MEM 293.375000 1652295709.2244
MEM 293.375000 1652295709.3248
MEM 293.375000 1652295709.4338
MEM 293.375000 1652295709.5342
MEM 293.375000 1652295709.6347
MEM 293.375000 1652295709.7351
MEM 293.375000 1652295709.8355
MEM 293.375000 1652295709.9359
MEM 293.375000 1652295710.0363
MEM 293.375000 1652295710.1367
MEM 293.375000 1652295710.2371
MEM 293.375000 1652295710.3376
MEM 293.375000 1652295710.4381
MEM 293.375000 1652295710.5385
MEM 293.375000 1652295710.6391
MEM 293.375000 1652295710.7396
MEM 293.375000 1652295710.8400
MEM 293.375000 1652295710.9405
MEM 293.375000 1652295711.0409
MEM 293.375000 1652295711.1414
MEM 293.375000 1652295711.2419
MEM 293.375000 1652295711.3422
MEM 293.375000 1652295711.4426
MEM 293.375000 1652295711.5430
MEM 293.375000 1652295711.6437
MEM 293.375000 1652295711.7442
MEM 293.375000 1652295711.8447
MEM 293.375000 1652295711.9453
MEM 293.375000 1652295712.0457
MEM 293.375000 1652295712.1462
MEM 293.375000 1652295712.2467
MEM 293.375000 1652295712.3471
MEM 293.375000 1652295712.4475
MEM 293.375000 1652295712.5479
MEM 293.375000 1652295712.6484
MEM 293.375000 1652295712.7489
MEM 293.375000 1652295712.8495
MEM 293.375000 1652295712.9499
MEM 293.375000 1652295713.0504
MEM 293.375000 1652295713.1508
MEM 293.375000 1652295713.2514
MEM 293.375000 1652295713.3519
MEM 293.375000 1652295713.4524
MEM 293.375000 1652295713.5527
MEM 293.375000 1652295713.6532
MEM 293.375000 1652295713.7536
MEM 293.375000 1652295713.8541
MEM 293.375000 1652295713.9545
MEM 293.375000 1652295714.0549
MEM 293.375000 1652295714.1554
MEM 293.375000 1652295714.2558
MEM 293.375000 1652295714.3563
MEM 293.375000 1652295714.4567
MEM 293.375000 1652295714.5571
MEM 293.375000 1652295714.6575
MEM 293.375000 1652295714.7580
MEM 293.375000 1652295714.8585
MEM 293.375000 1652295714.9590
MEM 293.375000 1652295715.0594
MEM 293.375000 1652295715.1599
MEM 293.375000 1652295715.2603
MEM 293.375000 1652295715.3607
MEM 293.375000 1652295715.4611
MEM 293.375000 1652295715.5616
MEM 293.375000 1652295715.6622
MEM 293.375000 1652295715.7627
MEM 293.375000 1652295715.8631
MEM 293.375000 1652295715.9636
MEM 293.375000 1652295716.0640
MEM 293.375000 1652295716.1644
MEM 293.375000 1652295716.2649
MEM 293.375000 1652295716.3654
MEM 293.375000 1652295716.4658
MEM 293.375000 1652295716.5662
MEM 293.375000 1652295716.6666
MEM 293.375000 1652295716.7672
MEM 293.375000 1652295716.8677
MEM 293.375000 1652295716.9681
MEM 293.375000 1652295717.0685
MEM 293.375000 1652295717.1689
MEM 293.375000 1652295717.2694
MEM 293.375000 1652295717.3700
MEM 293.375000 1652295717.4704
MEM 293.375000 1652295717.5708
MEM 293.375000 1652295717.6712
MEM 293.375000 1652295717.7716
MEM 293.375000 1652295717.8720
MEM 293.375000 1652295717.9725
MEM 293.375000 1652295718.0729
MEM 293.375000 1652295718.1734
MEM 293.375000 1652295718.2738
MEM 293.375000 1652295718.3743
MEM 293.375000 1652295718.4748
MEM 293.375000 1652295718.5752
MEM 293.375000 1652295718.6757
MEM 293.375000 1652295718.7762
MEM 293.375000 1652295718.8766
MEM 293.375000 1652295718.9771
MEM 293.375000 1652295719.0776
MEM 293.375000 1652295719.1780
MEM 293.375000 1652295719.2785
MEM 293.375000 1652295719.3789
MEM 293.375000 1652295719.4793
MEM 293.375000 1652295719.5798
MEM 293.375000 1652295719.6804
MEM 293.375000 1652295719.7809
MEM 293.375000 1652295719.8814
MEM 293.375000 1652295719.9819
MEM 293.375000 1652295720.0823
MEM 293.375000 1652295720.1827
MEM 293.375000 1652295720.2831
MEM 293.375000 1652295720.3836
MEM 293.375000 1652295720.4840
MEM 293.375000 1652295720.5844
MEM 293.375000 1652295720.6848
MEM 293.375000 1652295720.7854
MEM 293.375000 1652295720.8858
MEM 293.375000 1652295720.9862
MEM 293.375000 1652295721.0866
MEM 293.375000 1652295721.1870
MEM 293.375000 1652295721.2874
MEM 293.375000 1652295721.3878
MEM 293.375000 1652295721.4883
MEM 293.375000 1652295721.5887
MEM 293.375000 1652295721.6892
MEM 293.375000 1652295721.7897
MEM 293.375000 1652295721.8901
MEM 293.375000 1652295721.9904
MEM 293.375000 1652295722.0909
MEM 293.375000 1652295722.1913
MEM 293.375000 1652295722.2917
MEM 293.375000 1652295722.3921
MEM 293.375000 1652295722.4925
MEM 293.375000 1652295722.5929
MEM 293.375000 1652295722.6934
MEM 293.375000 1652295722.7939
MEM 293.375000 1652295722.8943
MEM 293.375000 1652295722.9947
MEM 293.375000 1652295723.0951
MEM 293.375000 1652295723.1956
MEM 293.375000 1652295723.2960
MEM 293.375000 1652295723.3965
MEM 293.375000 1652295723.4971
MEM 293.375000 1652295723.5975
MEM 293.375000 1652295723.6979
MEM 293.375000 1652295723.7983
MEM 293.375000 1652295723.8988
MEM 293.375000 1652295723.9994
MEM 293.375000 1652295724.0998
MEM 293.375000 1652295724.2003
MEM 293.375000 1652295724.3009
MEM 293.375000 1652295724.4014
MEM 293.375000 1652295724.5018
MEM 293.375000 1652295724.6022
MEM 293.375000 1652295724.7026
MEM 293.375000 1652295724.8030
MEM 293.375000 1652295724.9034
MEM 293.375000 1652295725.0039
MEM 293.375000 1652295725.1044
MEM 293.375000 1652295725.2048
MEM 293.375000 1652295725.3052
MEM 293.375000 1652295725.4055
MEM 293.375000 1652295725.5059
MEM 293.375000 1652295725.6063
MEM 293.375000 1652295725.7067
MEM 293.375000 1652295725.8071
MEM 293.375000 1652295725.9076
MEM 293.375000 1652295726.0080
MEM 293.375000 1652295726.1084
MEM 293.375000 1652295726.2088
MEM 293.375000 1652295726.3093
MEM 293.375000 1652295726.4097
MEM 293.375000 1652295726.5101
MEM 293.375000 1652295726.6218
MEM 293.375000 1652295726.7223
MEM 293.375000 1652295726.8227
MEM 293.375000 1652295726.9232
MEM 293.375000 1652295727.0236
MEM 293.375000 1652295727.1239
MEM 293.375000 1652295727.2243
MEM 293.375000 1652295727.3247
MEM 293.375000 1652295727.4251
MEM 293.375000 1652295727.5255
MEM 293.375000 1652295727.6260
MEM 293.375000 1652295727.7264
MEM 293.375000 1652295727.8269
MEM 293.375000 1652295727.9272
MEM 293.375000 1652295728.0275
MEM 293.375000 1652295728.1280
MEM 293.375000 1652295728.2283
MEM 293.375000 1652295728.3288
MEM 293.375000 1652295728.4292
MEM 293.375000 1652295728.5296
MEM 293.375000 1652295728.6301
MEM 293.375000 1652295728.7305
MEM 293.375000 1652295728.8309
MEM 293.375000 1652295728.9313
MEM 293.375000 1652295729.0317
MEM 293.375000 1652295729.1322
MEM 293.375000 1652295729.2325
MEM 293.375000 1652295729.3330
MEM 293.375000 1652295729.4334
MEM 293.375000 1652295729.5338
MEM 293.375000 1652295729.6342
MEM 293.375000 1652295729.7345
MEM 293.375000 1652295729.8349
MEM 293.375000 1652295729.9355
MEM 293.375000 1652295730.0359
MEM 293.375000 1652295730.1363
MEM 293.375000 1652295730.2366
MEM 293.375000 1652295730.3370
MEM 293.375000 1652295730.4374
MEM 293.375000 1652295730.5378
MEM 293.375000 1652295730.6382
MEM 293.375000 1652295730.7386
MEM 293.375000 1652295730.8392
MEM 293.375000 1652295730.9397
MEM 293.375000 1652295731.0403
MEM 293.375000 1652295731.1407
MEM 293.375000 1652295731.2411
MEM 293.375000 1652295731.3417
MEM 293.375000 1652295731.4422
MEM 293.375000 1652295731.5426
MEM 293.375000 1652295731.6431
MEM 293.375000 1652295731.7436
MEM 293.375000 1652295731.8441
MEM 293.375000 1652295731.9445
MEM 293.375000 1652295732.0450
MEM 293.375000 1652295732.1455
MEM 293.375000 1652295732.2460
MEM 293.375000 1652295732.3465
MEM 293.375000 1652295732.4470
MEM 293.375000 1652295732.5476
MEM 293.375000 1652295732.6481
MEM 293.375000 1652295732.7485
MEM 293.375000 1652295732.8489
MEM 293.375000 1652295732.9492
MEM 293.375000 1652295733.0497
MEM 293.375000 1652295733.1502
MEM 293.375000 1652295733.2506
MEM 293.375000 1652295733.3511
MEM 293.375000 1652295733.4515
MEM 293.375000 1652295733.5520
MEM 293.375000 1652295733.6524
MEM 293.375000 1652295733.7528
MEM 293.375000 1652295733.8531
