CMDLINE /usr/bin/python3 scripts/tSNE-RF-TARA.py
MEM 280.800781 1652257686.4641
MEM 280.800781 1652257686.5643
MEM 280.800781 1652257686.6660
MEM 280.800781 1652257686.7662
MEM 280.800781 1652257686.8666
MEM 280.800781 1652257686.9687
MEM 280.800781 1652257687.0690
MEM 280.800781 1652257687.1693
MEM 280.800781 1652257687.2696
MEM 280.800781 1652257687.3699
MEM 280.800781 1652257687.4702
MEM 280.800781 1652257687.5705
MEM 280.800781 1652257687.6709
MEM 280.800781 1652257687.7711
MEM 280.800781 1652257687.8714
MEM 280.800781 1652257687.9717
MEM 280.800781 1652257688.0719
MEM 280.800781 1652257688.1722
MEM 280.800781 1652257688.2724
MEM 280.800781 1652257688.3727
MEM 280.800781 1652257688.4730
MEM 280.800781 1652257688.5732
MEM 280.800781 1652257688.6735
MEM 280.800781 1652257688.7738
MEM 280.800781 1652257688.8740
MEM 280.800781 1652257688.9743
MEM 280.800781 1652257689.0746
MEM 280.800781 1652257689.1749
MEM 280.800781 1652257689.2750
MEM 280.800781 1652257689.3753
MEM 280.800781 1652257689.4755
MEM 280.800781 1652257689.5758
MEM 280.800781 1652257689.6761
MEM 280.800781 1652257689.7764
MEM 280.800781 1652257689.8766
MEM 280.800781 1652257689.9769
MEM 280.800781 1652257690.0772
MEM 280.800781 1652257690.1778
MEM 280.800781 1652257690.2781
MEM 280.800781 1652257690.3784
MEM 280.800781 1652257690.4787
MEM 280.800781 1652257690.5791
MEM 280.800781 1652257690.6794
MEM 280.800781 1652257690.7797
MEM 280.800781 1652257690.8799
MEM 280.800781 1652257690.9802
MEM 280.800781 1652257691.0806
MEM 280.800781 1652257691.1809
MEM 280.800781 1652257691.2812
MEM 280.800781 1652257691.3815
MEM 280.800781 1652257691.4818
MEM 280.800781 1652257691.5821
MEM 280.800781 1652257691.6835
MEM 280.800781 1652257691.7855
MEM 280.800781 1652257691.8859
MEM 280.800781 1652257691.9862
MEM 280.800781 1652257692.0865
MEM 280.800781 1652257692.1867
MEM 280.800781 1652257692.2871
MEM 280.800781 1652257692.3883
MEM 280.800781 1652257692.4887
MEM 280.800781 1652257692.5890
MEM 280.800781 1652257692.6893
MEM 280.800781 1652257692.7896
MEM 280.800781 1652257692.8898
MEM 280.800781 1652257692.9901
MEM 280.800781 1652257693.0904
MEM 280.800781 1652257693.1906
MEM 280.800781 1652257693.2910
MEM 280.800781 1652257693.3913
MEM 280.800781 1652257693.4915
MEM 280.800781 1652257693.5934
MEM 280.800781 1652257693.6936
MEM 280.800781 1652257693.7939
MEM 280.800781 1652257693.8943
MEM 280.800781 1652257693.9946
MEM 280.800781 1652257694.0948
MEM 280.800781 1652257694.1951
MEM 280.800781 1652257694.2953
MEM 280.800781 1652257694.3956
MEM 280.800781 1652257694.4960
MEM 280.800781 1652257694.5963
MEM 280.800781 1652257694.6966
MEM 280.800781 1652257694.7969
MEM 280.800781 1652257694.8972
MEM 280.800781 1652257694.9975
MEM 280.800781 1652257695.0978
MEM 280.800781 1652257695.1982
MEM 280.800781 1652257695.2985
MEM 280.800781 1652257695.3988
MEM 280.800781 1652257695.5081
MEM 280.800781 1652257695.6084
MEM 280.800781 1652257695.7086
MEM 280.800781 1652257695.8089
MEM 280.800781 1652257695.9111
MEM 280.800781 1652257696.0115
MEM 280.800781 1652257696.1118
MEM 280.800781 1652257696.2120
MEM 280.800781 1652257696.3123
MEM 280.800781 1652257696.4126
MEM 280.800781 1652257696.5129
MEM 280.800781 1652257696.6132
MEM 280.800781 1652257696.7135
MEM 280.800781 1652257696.8138
MEM 280.800781 1652257696.9141
MEM 280.800781 1652257697.0162
MEM 280.800781 1652257697.1174
MEM 280.800781 1652257697.2177
MEM 280.800781 1652257697.3180
MEM 280.800781 1652257697.4184
MEM 280.800781 1652257697.5187
MEM 280.800781 1652257697.6212
MEM 280.800781 1652257697.7215
MEM 280.800781 1652257697.8218
MEM 280.800781 1652257697.9221
MEM 280.800781 1652257698.0241
MEM 280.800781 1652257698.1244
MEM 280.800781 1652257698.2247
MEM 280.800781 1652257698.3250
MEM 280.800781 1652257698.4253
MEM 280.800781 1652257698.5255
MEM 280.800781 1652257698.6259
MEM 280.800781 1652257698.7262
MEM 280.800781 1652257698.8265
MEM 280.800781 1652257698.9267
MEM 280.800781 1652257699.0270
MEM 280.800781 1652257699.1273
MEM 280.800781 1652257699.2276
MEM 280.800781 1652257699.3279
MEM 280.800781 1652257699.4282
MEM 280.800781 1652257699.5285
MEM 280.800781 1652257699.6288
MEM 280.800781 1652257699.7290
MEM 280.800781 1652257699.8294
MEM 280.800781 1652257699.9297
MEM 280.800781 1652257700.0300
MEM 280.800781 1652257700.1303
MEM 280.800781 1652257700.2306
MEM 280.800781 1652257700.3309
MEM 280.800781 1652257700.4311
MEM 280.800781 1652257700.5324
MEM 280.800781 1652257700.6327
MEM 280.800781 1652257700.7330
MEM 280.800781 1652257700.8332
MEM 280.800781 1652257700.9339
MEM 280.800781 1652257701.0341
MEM 280.800781 1652257701.1358
MEM 280.800781 1652257701.2360
MEM 280.800781 1652257701.3363
MEM 280.800781 1652257701.4365
MEM 280.800781 1652257701.5368
MEM 280.800781 1652257701.6370
MEM 280.800781 1652257701.7373
MEM 280.800781 1652257701.8375
MEM 280.800781 1652257701.9378
MEM 280.800781 1652257702.0380
MEM 280.800781 1652257702.1383
MEM 280.800781 1652257702.2385
MEM 280.800781 1652257702.3388
MEM 280.800781 1652257702.4390
MEM 280.800781 1652257702.5393
MEM 280.800781 1652257702.6396
MEM 280.800781 1652257702.7398
MEM 280.800781 1652257702.8401
MEM 280.800781 1652257702.9404
MEM 280.800781 1652257703.0406
MEM 280.800781 1652257703.1409
MEM 280.800781 1652257703.2411
MEM 280.800781 1652257703.3414
MEM 280.800781 1652257703.4416
MEM 280.800781 1652257703.5419
MEM 280.800781 1652257703.6421
MEM 280.800781 1652257703.7424
MEM 280.800781 1652257703.8427
MEM 280.800781 1652257703.9429
MEM 280.800781 1652257704.0432
MEM 280.800781 1652257704.1434
MEM 280.800781 1652257704.2437
MEM 280.800781 1652257704.3456
MEM 280.800781 1652257704.4459
MEM 280.800781 1652257704.5463
MEM 280.800781 1652257704.6466
MEM 280.800781 1652257704.7469
MEM 280.800781 1652257704.8472
MEM 280.800781 1652257704.9475
MEM 280.800781 1652257705.0478
MEM 280.800781 1652257705.1481
MEM 280.800781 1652257705.2484
MEM 280.800781 1652257705.3487
MEM 280.800781 1652257705.4490
MEM 280.800781 1652257705.5493
MEM 280.800781 1652257705.6496
MEM 280.800781 1652257705.7514
MEM 280.800781 1652257705.8517
MEM 280.800781 1652257705.9520
MEM 280.800781 1652257706.0541
MEM 280.800781 1652257706.1544
MEM 280.800781 1652257706.2547
MEM 280.800781 1652257706.3549
MEM 280.800781 1652257706.4562
MEM 280.800781 1652257706.5565
MEM 280.800781 1652257706.6568
MEM 280.800781 1652257706.7571
MEM 280.800781 1652257706.8574
MEM 280.800781 1652257706.9577
MEM 280.800781 1652257707.0580
MEM 280.800781 1652257707.1594
MEM 280.800781 1652257707.2615
MEM 280.800781 1652257707.3618
MEM 280.800781 1652257707.4621
MEM 280.800781 1652257707.5624
MEM 280.800781 1652257707.6627
MEM 280.800781 1652257707.7631
MEM 280.800781 1652257707.8643
MEM 280.800781 1652257707.9647
MEM 280.800781 1652257708.0650
MEM 280.800781 1652257708.1653
MEM 280.800781 1652257708.2656
MEM 280.800781 1652257708.3659
MEM 280.800781 1652257708.4679
MEM 280.800781 1652257708.5682
MEM 280.800781 1652257708.6685
MEM 280.800781 1652257708.7688
MEM 280.800781 1652257708.8691
MEM 280.800781 1652257708.9693
MEM 280.800781 1652257709.0696
MEM 280.800781 1652257709.1699
MEM 280.800781 1652257709.2702
MEM 280.800781 1652257709.3705
MEM 280.800781 1652257709.4708
MEM 280.800781 1652257709.5712
MEM 280.800781 1652257709.6723
MEM 280.800781 1652257709.7727
MEM 280.800781 1652257709.8749
MEM 280.800781 1652257709.9772
MEM 280.800781 1652257710.0775
MEM 280.800781 1652257710.1778
MEM 280.800781 1652257710.2781
MEM 280.800781 1652257710.3784
MEM 280.800781 1652257710.4811
MEM 280.800781 1652257710.5814
MEM 280.800781 1652257710.6817
MEM 280.800781 1652257710.7821
MEM 280.800781 1652257710.8824
MEM 280.800781 1652257710.9837
MEM 280.800781 1652257711.0840
MEM 280.800781 1652257711.1868
MEM 280.800781 1652257711.2886
MEM 280.800781 1652257711.3889
MEM 280.800781 1652257711.4892
MEM 280.800781 1652257711.5895
MEM 280.800781 1652257711.6898
MEM 280.800781 1652257711.7901
MEM 280.800781 1652257711.8904
MEM 280.800781 1652257711.9915
MEM 280.800781 1652257712.0921
MEM 280.800781 1652257712.1924
MEM 280.800781 1652257712.2927
MEM 280.800781 1652257712.3930
MEM 280.800781 1652257712.4933
MEM 280.800781 1652257712.5936
MEM 280.800781 1652257712.6939
MEM 280.800781 1652257712.7951
MEM 280.800781 1652257712.8954
MEM 280.800781 1652257712.9956
MEM 280.800781 1652257713.0959
MEM 280.800781 1652257713.1962
MEM 280.800781 1652257713.2966
MEM 280.800781 1652257713.3970
MEM 280.800781 1652257713.5004
MEM 280.800781 1652257713.6007
MEM 280.800781 1652257713.7010
MEM 280.800781 1652257713.8013
MEM 280.800781 1652257713.9017
MEM 280.800781 1652257714.0020
MEM 280.800781 1652257714.1023
MEM 280.800781 1652257714.2026
MEM 280.800781 1652257714.3029
MEM 280.800781 1652257714.4031
MEM 280.800781 1652257714.5056
MEM 280.800781 1652257714.6060
MEM 280.800781 1652257714.7064
MEM 280.800781 1652257714.8071
MEM 280.800781 1652257714.9074
MEM 280.800781 1652257715.0077
MEM 280.800781 1652257715.1080
MEM 280.800781 1652257715.2097
MEM 280.800781 1652257715.3100
MEM 280.800781 1652257715.4126
MEM 280.800781 1652257715.5129
MEM 280.800781 1652257715.6132
MEM 280.800781 1652257715.7135
MEM 280.800781 1652257715.8138
MEM 280.800781 1652257715.9141
MEM 280.800781 1652257716.0144
MEM 280.800781 1652257716.1147
MEM 280.800781 1652257716.2150
MEM 280.800781 1652257716.3153
MEM 280.800781 1652257716.4155
MEM 280.800781 1652257716.5159
MEM 280.800781 1652257716.6162
MEM 280.800781 1652257716.7165
MEM 280.800781 1652257716.8168
MEM 280.800781 1652257716.9171
MEM 280.800781 1652257717.0174
MEM 280.800781 1652257717.1177
MEM 280.800781 1652257717.2179
MEM 280.800781 1652257717.3183
MEM 280.800781 1652257717.4186
MEM 280.800781 1652257717.5189
MEM 280.800781 1652257717.6192
MEM 280.800781 1652257717.7195
MEM 280.800781 1652257717.8198
MEM 280.800781 1652257717.9201
MEM 280.800781 1652257718.0205
MEM 280.800781 1652257718.1208
MEM 280.800781 1652257718.2211
MEM 280.800781 1652257718.3214
MEM 280.800781 1652257718.4232
MEM 280.800781 1652257718.5235
MEM 280.800781 1652257718.6239
MEM 280.800781 1652257718.7261
MEM 280.800781 1652257718.8264
MEM 280.800781 1652257718.9266
MEM 280.800781 1652257719.0269
MEM 280.800781 1652257719.1272
MEM 280.800781 1652257719.2294
MEM 280.800781 1652257719.3297
MEM 280.800781 1652257719.4301
MEM 280.800781 1652257719.5304
MEM 280.800781 1652257719.6306
MEM 280.800781 1652257719.7309
MEM 280.800781 1652257719.8312
MEM 280.800781 1652257719.9315
MEM 280.800781 1652257720.0318
MEM 280.800781 1652257720.1321
MEM 280.800781 1652257720.2324
MEM 280.800781 1652257720.3326
MEM 280.800781 1652257720.4329
MEM 280.800781 1652257720.5332
MEM 280.800781 1652257720.6336
MEM 280.800781 1652257720.7339
MEM 280.800781 1652257720.8342
MEM 280.800781 1652257720.9345
MEM 280.800781 1652257721.0348
MEM 280.800781 1652257721.1350
MEM 280.800781 1652257721.2353
MEM 280.800781 1652257721.3362
MEM 280.800781 1652257721.4366
MEM 280.800781 1652257721.5374
MEM 280.800781 1652257721.6391
MEM 280.800781 1652257721.7394
MEM 280.800781 1652257721.8416
MEM 280.800781 1652257721.9419
MEM 280.800781 1652257722.0422
MEM 280.800781 1652257722.1425
MEM 280.800781 1652257722.2429
MEM 280.800781 1652257722.3431
MEM 280.800781 1652257722.4434
MEM 280.800781 1652257722.5436
MEM 280.800781 1652257722.6439
MEM 280.800781 1652257722.7442
MEM 280.800781 1652257722.8446
MEM 280.800781 1652257722.9450
MEM 280.800781 1652257723.0453
MEM 280.800781 1652257723.1456
MEM 280.800781 1652257723.2459
MEM 280.800781 1652257723.3461
MEM 280.800781 1652257723.4471
MEM 280.800781 1652257723.5475
MEM 280.800781 1652257723.6478
MEM 280.800781 1652257723.7480
MEM 280.800781 1652257723.8482
MEM 280.800781 1652257723.9485
MEM 280.800781 1652257724.0488
MEM 280.800781 1652257724.1491
MEM 280.800781 1652257724.2493
MEM 280.800781 1652257724.3496
MEM 280.800781 1652257724.4499
MEM 280.800781 1652257724.5501
MEM 280.800781 1652257724.6504
MEM 280.800781 1652257724.7507
MEM 280.800781 1652257724.8509
MEM 280.800781 1652257724.9512
MEM 280.800781 1652257725.0515
MEM 280.800781 1652257725.1518
MEM 280.800781 1652257725.2521
MEM 280.800781 1652257725.3523
MEM 280.800781 1652257725.4526
MEM 280.800781 1652257725.5529
MEM 280.800781 1652257725.6531
MEM 280.800781 1652257725.7534
MEM 280.800781 1652257725.8537
MEM 280.800781 1652257725.9539
MEM 280.800781 1652257726.0542
MEM 280.800781 1652257726.1544
MEM 280.800781 1652257726.2547
MEM 280.800781 1652257726.3580
MEM 280.800781 1652257726.4583
MEM 280.800781 1652257726.5586
MEM 280.800781 1652257726.6588
MEM 280.800781 1652257726.7591
MEM 280.800781 1652257726.8593
MEM 280.800781 1652257726.9598
MEM 280.800781 1652257727.0614
MEM 280.800781 1652257727.1617
MEM 280.800781 1652257727.2619
MEM 280.800781 1652257727.3622
MEM 280.800781 1652257727.4625
MEM 280.800781 1652257727.5628
MEM 280.800781 1652257727.6630
MEM 280.800781 1652257727.7633
MEM 280.800781 1652257727.8636
MEM 280.800781 1652257727.9639
MEM 280.800781 1652257728.0642
MEM 280.800781 1652257728.1645
MEM 280.800781 1652257728.2648
MEM 280.800781 1652257728.3651
MEM 280.800781 1652257728.4655
MEM 280.800781 1652257728.5658
MEM 280.800781 1652257728.6661
MEM 280.800781 1652257728.7664
MEM 280.800781 1652257728.8667
MEM 280.800781 1652257728.9670
MEM 280.800781 1652257729.0673
MEM 280.800781 1652257729.1677
MEM 280.800781 1652257729.2681
MEM 280.800781 1652257729.3684
MEM 280.800781 1652257729.4687
MEM 280.800781 1652257729.5690
MEM 280.800781 1652257729.6692
MEM 280.800781 1652257729.7695
MEM 280.800781 1652257729.8699
MEM 280.800781 1652257729.9702
MEM 280.800781 1652257730.0705
MEM 280.800781 1652257730.1707
MEM 280.800781 1652257730.2711
MEM 280.800781 1652257730.3714
MEM 280.800781 1652257730.4718
MEM 280.800781 1652257730.5721
MEM 280.800781 1652257730.6724
MEM 280.800781 1652257730.7726
MEM 280.800781 1652257730.8729
MEM 280.800781 1652257730.9732
MEM 280.800781 1652257731.0735
MEM 280.800781 1652257731.1738
MEM 280.800781 1652257731.2742
MEM 280.800781 1652257731.3745
MEM 280.800781 1652257731.4748
MEM 280.800781 1652257731.5751
MEM 280.800781 1652257731.6755
MEM 280.800781 1652257731.7780
MEM 280.800781 1652257731.8783
MEM 280.800781 1652257731.9808
MEM 280.800781 1652257732.0810
MEM 280.800781 1652257732.1813
MEM 280.800781 1652257732.2817
MEM 280.800781 1652257732.3820
MEM 280.800781 1652257732.4831
MEM 280.800781 1652257732.5837
MEM 280.800781 1652257732.6840
MEM 280.800781 1652257732.7844
MEM 280.800781 1652257732.8847
MEM 280.800781 1652257732.9850
MEM 280.800781 1652257733.0853
MEM 280.800781 1652257733.1856
MEM 280.800781 1652257733.2871
MEM 280.800781 1652257733.3873
MEM 280.800781 1652257733.4877
MEM 280.800781 1652257733.5898
MEM 280.800781 1652257733.6901
MEM 280.800781 1652257733.7904
MEM 280.800781 1652257733.8907
MEM 280.800781 1652257733.9910
MEM 280.800781 1652257734.0935
MEM 280.800781 1652257734.1938
MEM 280.800781 1652257734.2941
MEM 280.800781 1652257734.3944
MEM 280.800781 1652257734.4947
MEM 280.800781 1652257734.5950
MEM 280.800781 1652257734.6953
MEM 280.800781 1652257734.7977
MEM 280.800781 1652257734.8981
MEM 280.800781 1652257734.9983
MEM 280.800781 1652257735.0986
MEM 280.800781 1652257735.1989
MEM 280.800781 1652257735.2991
MEM 280.800781 1652257735.4038
MEM 280.800781 1652257735.5041
MEM 280.800781 1652257735.6045
MEM 280.800781 1652257735.7048
MEM 280.800781 1652257735.8051
MEM 280.800781 1652257735.9053
MEM 280.800781 1652257736.0056
MEM 280.800781 1652257736.1060
MEM 280.800781 1652257736.2063
MEM 280.800781 1652257736.3066
MEM 280.800781 1652257736.4069
MEM 280.800781 1652257736.5071
MEM 280.800781 1652257736.6073
MEM 280.800781 1652257736.7077
MEM 280.800781 1652257736.8081
MEM 280.800781 1652257736.9084
MEM 280.800781 1652257737.0087
MEM 280.800781 1652257737.1090
MEM 280.800781 1652257737.2093
MEM 280.800781 1652257737.3095
MEM 280.800781 1652257737.4112
MEM 280.800781 1652257737.5115
MEM 280.800781 1652257737.6118
MEM 280.800781 1652257737.7121
MEM 280.800781 1652257737.8124
MEM 280.800781 1652257737.9126
MEM 280.800781 1652257738.0129
MEM 280.800781 1652257738.1132
MEM 280.800781 1652257738.2136
MEM 280.800781 1652257738.3139
MEM 280.800781 1652257738.4141
MEM 280.800781 1652257738.5144
MEM 280.800781 1652257738.6147
MEM 280.800781 1652257738.7151
MEM 280.800781 1652257738.8154
MEM 280.800781 1652257738.9158
MEM 280.800781 1652257739.0173
MEM 280.800781 1652257739.1176
MEM 280.800781 1652257739.2179
MEM 280.800781 1652257739.3181
MEM 280.800781 1652257739.4184
MEM 280.800781 1652257739.5188
MEM 280.800781 1652257739.6191
MEM 280.800781 1652257739.7194
MEM 280.800781 1652257739.8197
MEM 280.800781 1652257739.9200
MEM 280.800781 1652257740.0202
MEM 280.800781 1652257740.1222
MEM 280.800781 1652257740.2226
MEM 280.800781 1652257740.3229
MEM 280.800781 1652257740.4231
MEM 280.800781 1652257740.5233
MEM 280.800781 1652257740.6236
MEM 280.800781 1652257740.7239
MEM 280.800781 1652257740.8242
MEM 280.800781 1652257740.9245
MEM 280.800781 1652257741.0248
MEM 280.800781 1652257741.1251
MEM 280.800781 1652257741.2254
MEM 280.800781 1652257741.3256
MEM 280.800781 1652257741.4271
MEM 280.800781 1652257741.5274
MEM 280.800781 1652257741.6277
MEM 280.800781 1652257741.7280
MEM 280.800781 1652257741.8282
MEM 280.800781 1652257741.9285
MEM 280.800781 1652257742.0288
MEM 280.800781 1652257742.1291
MEM 280.800781 1652257742.2294
MEM 280.800781 1652257742.3297
MEM 280.800781 1652257742.4300
MEM 280.800781 1652257742.5303
MEM 280.800781 1652257742.6305
MEM 280.800781 1652257742.7321
MEM 280.800781 1652257742.8342
MEM 280.800781 1652257742.9345
MEM 280.800781 1652257743.0348
MEM 280.800781 1652257743.1355
MEM 280.800781 1652257743.2362
MEM 280.800781 1652257743.3364
MEM 280.800781 1652257743.4367
MEM 280.800781 1652257743.5370
MEM 280.800781 1652257743.6373
MEM 280.800781 1652257743.7376
MEM 280.800781 1652257743.8379
MEM 280.800781 1652257743.9382
MEM 280.800781 1652257744.0385
MEM 280.800781 1652257744.1388
MEM 280.800781 1652257744.2391
MEM 280.800781 1652257744.3394
MEM 280.800781 1652257744.4397
MEM 280.800781 1652257744.5400
MEM 280.800781 1652257744.6403
MEM 280.800781 1652257744.7405
MEM 280.800781 1652257744.8409
MEM 280.800781 1652257744.9412
MEM 280.800781 1652257745.0415
MEM 280.800781 1652257745.1418
MEM 280.800781 1652257745.2421
MEM 280.800781 1652257745.3424
MEM 280.800781 1652257745.4427
MEM 280.800781 1652257745.5438
MEM 280.800781 1652257745.6441
MEM 280.800781 1652257745.7444
MEM 280.800781 1652257745.8447
MEM 280.800781 1652257745.9450
MEM 280.800781 1652257746.0455
MEM 280.800781 1652257746.1458
MEM 280.800781 1652257746.2462
MEM 280.800781 1652257746.3465
MEM 280.800781 1652257746.4469
MEM 280.800781 1652257746.5471
MEM 280.800781 1652257746.6496
MEM 280.800781 1652257746.7498
MEM 280.800781 1652257746.8501
MEM 280.800781 1652257746.9504
MEM 280.800781 1652257747.0508
MEM 280.800781 1652257747.1511
MEM 280.800781 1652257747.2514
MEM 280.800781 1652257747.3516
MEM 280.800781 1652257747.4534
MEM 280.800781 1652257747.5537
MEM 280.800781 1652257747.6540
MEM 280.800781 1652257747.7559
MEM 280.800781 1652257747.8561
MEM 280.800781 1652257747.9564
MEM 280.800781 1652257748.0567
MEM 280.800781 1652257748.1569
MEM 280.800781 1652257748.2572
MEM 280.800781 1652257748.3574
MEM 280.800781 1652257748.4577
MEM 280.800781 1652257748.5579
MEM 280.800781 1652257748.6582
MEM 280.800781 1652257748.7585
MEM 280.800781 1652257748.8587
MEM 280.800781 1652257748.9590
MEM 280.800781 1652257749.0593
MEM 280.800781 1652257749.1596
MEM 280.800781 1652257749.2599
MEM 280.800781 1652257749.3602
MEM 280.800781 1652257749.4604
MEM 280.800781 1652257749.5607
MEM 280.800781 1652257749.6609
MEM 280.800781 1652257749.7654
